0,0
0.01,0
0.02,0
0.03,1E-12
0.04,2E-12
0.05,6E-12
0.06,1.4E-11
0.07,2.9E-11
0.08,5.4E-11
0.09,9.3E-11
0.1,1.51E-10
0.11,2.34E-10
0.12,3.46E-10
0.13,4.93E-10
0.14,6.82E-10
0.15,9.16E-10
0.16,1.201E-09
0.17,1.54E-09
0.18,1.936E-09
0.19,2.391E-09
0.2,2.905E-09
0.21,3.478E-09
0.22,4.11E-09
0.23,4.798E-09
0.24,5.539E-09
0.25,6.328E-09
0.26,7.162E-09
0.27,8.036E-09
0.28,8.944E-09
0.29,9.881E-09
0.3,1.0841E-08
0.31,1.1819E-08
0.32,1.2811E-08
0.33,1.3811E-08
0.34,1.4816E-08
0.35,1.582E-08
0.36,1.6823E-08
0.37,1.782E-08
0.38,1.8811E-08
0.39,1.9793E-08
0.4,2.0766E-08
0.41,2.173E-08
0.42,2.2685E-08
0.43,2.3631E-08
0.44,2.457E-08
0.45,2.5503E-08
0.46,2.6431E-08
0.47,2.7356E-08
0.48,2.828E-08
0.49,2.9203E-08
0.5,3.0128E-08
0.51,3.1056E-08
0.52,3.1989E-08
0.53,3.2927E-08
0.54,3.3871E-08
0.55,3.4823E-08
0.56,3.5782E-08
0.57,3.675E-08
0.58,3.7726E-08
0.59,3.871E-08
0.6,3.9702E-08
0.61,4.0703E-08
0.62,4.171E-08
0.63,4.2725E-08
0.64,4.3746E-08
0.65,4.4773E-08
0.66,4.5805E-08
0.67,4.6842E-08
0.68,4.7883E-08
0.69,4.8928E-08
0.7,4.9976E-08
0.71,5.1026E-08
0.72,5.208E-08
0.73,5.3135E-08
0.74,5.4193E-08
0.75,5.5253E-08
0.76,5.6315E-08
0.77,5.7378E-08
0.78,5.8444E-08
0.79,5.9512E-08
0.8,6.0582E-08
0.81,6.1655E-08
0.82,6.2731E-08
0.83,6.3809E-08
0.84,6.489E-08
0.85,6.5975E-08
0.86,6.7063E-08
0.87,6.8155E-08
0.88,6.925E-08
0.89,7.035E-08
0.9,7.1453E-08
0.91,7.256E-08
0.92,7.3672E-08
0.93,7.4787E-08
0.94,7.5906E-08
0.95,7.7029E-08
0.96,7.8157E-08
0.97,7.9288E-08
0.98,8.0423E-08
0.99,8.1561E-08
1,8.2704E-08
1.01,8.3849E-08
1.02,8.4999E-08
1.03,8.6151E-08
1.04,8.7307E-08
1.05,8.8466E-08
1.06,8.9628E-08
1.07,9.0793E-08
1.08,9.1961E-08
1.09,9.3133E-08
1.1,9.4307E-08
1.11,9.5484E-08
1.12,9.6664E-08
1.13,9.7847E-08
1.14,9.9032E-08
1.15,1.00221E-07
1.16,1.01413E-07
1.17,1.02607E-07
1.18,1.03805E-07
1.19,1.05005E-07
1.2,1.06208E-07
1.21,1.07415E-07
1.22,1.08624E-07
1.23,1.09836E-07
1.24,1.11051E-07
1.25,1.12269E-07
1.26,1.1349E-07
1.27,1.14713E-07
1.28,1.1594E-07
1.29,1.1717E-07
1.3,1.18402E-07
1.31,1.19637E-07
1.32,1.20875E-07
1.33,1.22115E-07
1.34,1.23359E-07
1.35,1.24605E-07
1.36,1.25853E-07
1.37,1.27104E-07
1.38,1.28358E-07
1.39,1.29614E-07
1.4,1.30873E-07
1.41,1.32134E-07
1.42,1.33397E-07
1.43,1.34663E-07
1.44,1.35931E-07
1.45,1.37202E-07
1.46,1.38475E-07
1.47,1.3975E-07
1.48,1.41027E-07
1.49,1.42307E-07
1.5,1.43588E-07
1.51,1.44872E-07
1.52,1.46158E-07
1.53,1.47446E-07
1.54,1.48736E-07
1.55,1.50028E-07
1.56,1.51322E-07
1.57,1.52618E-07
1.58,1.53916E-07
1.59,1.55216E-07
1.6,1.56518E-07
1.61,1.57822E-07
1.62,1.59127E-07
1.63,1.60434E-07
1.64,1.61743E-07
1.65,1.63054E-07
1.66,1.64366E-07
1.67,1.6568E-07
1.68,1.66995E-07
1.69,1.68312E-07
1.7,1.69631E-07
1.71,1.70951E-07
1.72,1.72272E-07
1.73,1.73595E-07
1.74,1.74919E-07
1.75,1.76244E-07
1.76,1.77571E-07
1.77,1.78899E-07
1.78,1.80228E-07
1.79,1.81558E-07
1.8,1.82889E-07
1.81,1.84221E-07
1.82,1.85555E-07
1.83,1.86889E-07
1.84,1.88224E-07
1.85,1.8956E-07
1.86,1.90897E-07
1.87,1.92234E-07
1.88,1.93572E-07
1.89,1.94911E-07
1.9,1.96251E-07
1.91,1.97591E-07
1.92,1.98932E-07
1.93,2.00273E-07
1.94,2.01615E-07
1.95,2.02957E-07
1.96,2.04299E-07
1.97,2.05642E-07
1.98,2.06985E-07
1.99,2.08328E-07
2,2.09671E-07
2.01,2.11015E-07
2.02,2.12358E-07
2.03,2.13702E-07
2.04,2.15045E-07
2.05,2.16388E-07
2.06,2.17731E-07
2.07,2.19074E-07
2.08,2.20417E-07
2.09,2.21759E-07
2.1,2.231E-07
2.11,2.24442E-07
2.12,2.25783E-07
2.13,2.27123E-07
2.14,2.28462E-07
2.15,2.29801E-07
2.16,2.31139E-07
2.17,2.32477E-07
2.18,2.33813E-07
2.19,2.35149E-07
2.2,2.36483E-07
2.21,2.37817E-07
2.22,2.39149E-07
2.23,2.40481E-07
2.24,2.41811E-07
2.25,2.43139E-07
2.26,2.44467E-07
2.27,2.45792E-07
2.28,2.47117E-07
2.29,2.4844E-07
2.3,2.49761E-07
2.31,2.5108E-07
2.32,2.52398E-07
2.33,2.53714E-07
2.34,2.55028E-07
2.35,2.5634E-07
2.36,2.5765E-07
2.37,2.58958E-07
2.38,2.60263E-07
2.39,2.61567E-07
2.4,2.62868E-07
2.41,2.64167E-07
2.42,2.65463E-07
2.43,2.66757E-07
2.44,2.68048E-07
2.45,2.69336E-07
2.46,2.70622E-07
2.47,2.71904E-07
2.48,2.73184E-07
2.49,2.74461E-07
2.5,2.75735E-07
2.51,2.77006E-07
2.52,2.78273E-07
2.53,2.79537E-07
2.54,2.80798E-07
2.55,2.82055E-07
2.56,2.83309E-07
2.57,2.84559E-07
2.58,2.85805E-07
2.59,2.87048E-07
2.6,2.88286E-07
2.61,2.89521E-07
2.62,2.90752E-07
2.63,2.91978E-07
2.64,2.93201E-07
2.65,2.94419E-07
2.66,2.95632E-07
2.67,2.96841E-07
2.68,2.98046E-07
2.69,2.99246E-07
2.7,3.00441E-07
2.71,3.01632E-07
2.72,3.02817E-07
2.73,3.03997E-07
2.74,3.05173E-07
2.75,3.06343E-07
2.76,3.07508E-07
2.77,3.08667E-07
2.78,3.09821E-07
2.79,3.1097E-07
2.8,3.12112E-07
2.81,3.13249E-07
2.82,3.1438E-07
2.83,3.15505E-07
2.84,3.16625E-07
2.85,3.17738E-07
2.86,3.18844E-07
2.87,3.19945E-07
2.88,3.21038E-07
2.89,3.22126E-07
2.9,3.23207E-07
2.91,3.2428E-07
2.92,3.25348E-07
2.93,3.26408E-07
2.94,3.27461E-07
2.95,3.28507E-07
2.96,3.29545E-07
2.97,3.30576E-07
2.98,3.316E-07
2.99,3.32616E-07
3,3.33625E-07
3.01,3.34625E-07
3.02,3.35618E-07
3.03,3.36603E-07
3.04,3.37579E-07
3.05,3.38547E-07
3.06,3.39507E-07
3.07,3.40459E-07
3.08,3.41401E-07
3.09,3.42335E-07
3.1,3.43261E-07
3.11,3.44177E-07
3.12,3.45084E-07
3.13,3.45982E-07
3.14,3.46871E-07
3.15,3.47751E-07
3.16,3.4862E-07
3.17,3.49481E-07
